17:09:07,46.5
17:09:08,47.20000076293945
17:09:10,47.099998474121094
17:09:11,46.900001525878906
17:09:13,46.70000076293945
17:09:14,46.599998474121094
17:09:19,46.5
17:09:20,46.400001525878906
17:09:22,46.29999923706055
17:09:23,46.29999923706055
17:09:25,46.29999923706055
17:09:29,46.29999923706055
17:09:30,46.29999923706055
17:09:32,46.400001525878906
17:09:33,46.29999923706055
17:09:35,46.29999923706055
17:09:36,46.29999923706055
17:09:38,46.29999923706055
17:09:39,46.29999923706055
17:09:41,46.29999923706055
17:09:42,46.400001525878906
